id,created_at,suhu,kelembapan,cahaya,kondisi
3746,2026-06-11 21:37:21.434597+00,26.9,69,3833,GELAP
3747,2026-06-11 21:42:22.604177+00,26.8,69.3,3832,GELAP
3748,2026-06-11 21:47:23.666814+00,26.7,69.9,3830,GELAP
3749,2026-06-11 21:57:37.443961+00,26.9,69,3829,GELAP
3750,2026-06-11 22:02:38.187067+00,26.8,69,3834,GELAP
3751,2026-06-11 22:07:41.192818+00,26.7,69.5,3817,GELAP
3752,2026-06-11 22:12:42.151405+00,27,69.4,3829,GELAP
3753,2026-06-11 22:17:42.995924+00,26.9,70.4,3829,GELAP
3754,2026-06-11 22:22:46.81518+00,26.7,70.1,3831,GELAP
3755,2026-06-11 22:33:11.238542+00,27.1,69.4,3753,GELAP
3756,2026-06-11 22:38:12.345053+00,27.1,69.8,3543,GELAP
3757,2026-06-11 22:43:13.056833+00,27.1,70.3,3171,GELAP
3758,2026-06-11 22:48:17.090055+00,26.9,70.8,2740,GELAP
3759,2026-06-11 22:53:17.939196+00,27.1,71,2266,TERANG
3760,2026-06-11 22:58:18.807775+00,26.9,71.5,1798,TERANG
3761,2026-06-11 23:03:19.657585+00,27,72,1382,TERANG
3762,2026-06-11 23:08:22.361479+00,27.1,71.1,1181,TERANG
3763,2026-06-11 23:18:38.08982+00,27.1,71.8,919,TERANG
3764,2026-06-11 23:33:46.758644+00,27.6,71.4,805,TERANG
3765,2026-06-11 23:38:57.180575+00,27.6,71.5,767,TERANG
3766,2026-06-11 23:49:41.187068+00,28,70.1,694,TERANG
3767,2026-06-11 23:54:42.361857+00,28,69.8,679,TERANG
3768,2026-06-12 00:04:56.729234+00,28,69.8,641,TERANG
3769,2026-06-12 00:09:57.522389+00,28.4,69,630,TERANG
3770,2026-06-12 00:14:58.572516+00,28.5,68.8,622,TERANG
3771,2026-06-12 00:19:59.327739+00,28.5,68.7,616,TERANG
3772,2026-06-12 00:25:00.352411+00,28.5,68,610,TERANG
3773,2026-06-12 00:30:01.148897+00,28.7,68,602,TERANG
3774,2026-06-12 00:35:02.470206+00,28.9,68,596,TERANG
3775,2026-06-12 00:40:03.674928+00,28.9,68,583,TERANG
3776,2026-06-12 00:45:04.47279+00,28.9,67.6,571,TERANG
3777,2026-06-12 00:50:05.345125+00,29.3,66.8,592,TERANG
3778,2026-06-12 00:55:06.376142+00,29.1,66.9,586,TERANG
3779,2026-06-12 01:00:12.442822+00,29.3,66.2,557,TERANG
3780,2026-06-12 01:05:13.327937+00,29.3,64.9,554,TERANG
3781,2026-06-12 01:10:16.174454+00,29.6,64.2,547,TERANG
3782,2026-06-12 01:15:26.028578+00,29.8,63.8,537,TERANG
3783,2026-06-12 01:25:43.084351+00,29.8,63,555,TERANG
3784,2026-06-12 01:30:44.175714+00,30,62.4,534,TERANG
3785,2026-06-12 01:35:45.018902+00,30.2,60.9,525,TERANG
3786,2026-06-12 01:40:45.885035+00,30.2,60.4,522,TERANG
3787,2026-06-12 01:45:46.734858+00,30.7,60.1,512,TERANG
3788,2026-06-12 01:50:47.8729+00,30.8,60.2,508,TERANG
3789,2026-06-12 01:55:49.069408+00,30.8,59.3,524,TERANG
3790,2026-06-12 02:00:49.908799+00,31.2,59.2,491,TERANG
3791,2026-06-12 02:05:51.37608+00,31.4,58.4,481,TERANG
3792,2026-06-12 02:10:52.07345+00,31.4,57,539,TERANG
3793,2026-06-12 02:15:54.186813+00,30.9,58,538,TERANG
3794,2026-06-12 02:20:54.90738+00,31.3,57.6,479,TERANG
3795,2026-06-12 02:25:56.92086+00,31.4,57.7,404,TERANG
3796,2026-06-12 02:36:01.088933+00,32,56.1,356,TERANG
3797,2026-06-12 02:41:02.135397+00,32.1,56,423,TERANG
3798,2026-06-12 02:46:03.061106+00,32.2,56,485,TERANG
3799,2026-06-12 02:51:04.290922+00,31.7,56.3,486,TERANG
3800,2026-06-12 03:07:01.510165+00,31.8,56.5,460,TERANG
3801,2026-06-12 03:12:02.641205+00,31.8,56.4,467,TERANG
3802,2026-06-12 03:17:03.911909+00,31.8,56.9,431,TERANG
3803,2026-06-12 03:27:10.945449+00,31.8,56.8,368,TERANG
3804,2026-06-12 03:32:11.686555+00,31.3,56.7,338,TERANG
3805,2026-06-12 03:37:12.743819+00,31.8,57,318,TERANG
3806,2026-06-12 03:42:13.614055+00,31.8,57,309,TERANG
3807,2026-06-12 03:47:14.417965+00,32.2,56.9,299,TERANG
3808,2026-06-12 03:52:15.451223+00,32.3,56,305,TERANG
3809,2026-06-12 03:57:16.687548+00,32.3,56,321,TERANG
3810,2026-06-12 04:02:17.787428+00,32.2,56.4,318,TERANG
3811,2026-06-12 04:07:18.825312+00,31.9,57,303,TERANG
3812,2026-06-12 04:12:19.42934+00,32.3,57,290,TERANG
3813,2026-06-12 04:22:33.894043+00,32.8,56.3,277,TERANG
3814,2026-06-12 04:27:34.899743+00,33.3,53.5,273,TERANG
3815,2026-06-12 04:37:39.134751+00,33.1,53.1,298,TERANG
3816,2026-06-12 04:42:40.057494+00,33.2,52.4,298,TERANG
3817,2026-06-12 04:47:41.288179+00,33,53.4,291,TERANG
3818,2026-06-12 04:52:42.1257+00,33.3,52.6,278,TERANG
3819,2026-06-12 04:57:44.138094+00,33.3,51.8,282,TERANG
3820,2026-06-12 05:02:45.211009+00,33.3,52.3,291,TERANG
3821,2026-06-12 05:13:02.73763+00,33.3,51.4,303,TERANG
3822,2026-06-12 05:18:03.552923+00,33,53,294,TERANG
3823,2026-06-12 05:28:17.719564+00,32.9,53.7,308,TERANG
3824,2026-06-12 05:33:18.760507+00,32.8,54.7,296,TERANG
3825,2026-06-12 05:38:20.728393+00,32.8,54.4,294,TERANG
3826,2026-06-12 05:43:21.849436+00,32.8,54.6,303,TERANG
3827,2026-06-12 05:48:22.52717+00,32.8,54.1,306,TERANG
3828,2026-06-12 05:53:34.182687+00,32.8,53.9,304,TERANG
3829,2026-06-12 06:08:50.622166+00,33.3,51.1,285,TERANG
3830,2026-06-12 06:19:07.615028+00,33.3,52.2,273,TERANG
3831,2026-06-12 06:24:08.743795+00,33.3,53,281,TERANG
3832,2026-06-12 06:29:10.959826+00,33.3,52.9,284,TERANG
3833,2026-06-12 06:59:28.454199+00,33.3,51,291,TERANG
3834,2026-06-12 07:04:29.510468+00,33.3,51.2,297,TERANG
3835,2026-06-12 07:15:16.353381+00,32.8,53,327,TERANG
3836,2026-06-12 07:25:30.979996+00,32.8,53.6,333,TERANG
3837,2026-06-12 07:30:31.821112+00,32.8,53.3,340,TERANG
3838,2026-06-12 07:35:34.501152+00,32.8,53.3,347,TERANG
3839,2026-06-12 07:40:35.405238+00,32.8,53.4,394,TERANG
3840,2026-06-12 07:45:36.384389+00,32.6,53.8,471,TERANG
3841,2026-06-12 07:50:37.744785+00,32.3,54.5,538,TERANG
3842,2026-06-12 07:55:49.252227+00,32.3,55,584,TERANG
3843,2026-06-12 08:05:56.739469+00,31.8,56,716,TERANG
3844,2026-06-12 08:10:58.961076+00,31.8,56.4,667,TERANG
3845,2026-06-12 08:16:00.239797+00,31.8,57,566,TERANG
3846,2026-06-12 08:21:01.622177+00,31.8,57,507,TERANG
3847,2026-06-12 08:26:02.20634+00,31.8,57,493,TERANG
3848,2026-06-12 08:31:02.826166+00,31.8,57.3,543,TERANG
3849,2026-06-12 08:36:03.689628+00,31.8,58,547,TERANG
3850,2026-06-12 08:41:04.934083+00,31.8,58.2,541,TERANG
3851,2026-06-12 08:46:07.924547+00,31.5,58.9,594,TERANG
3852,2026-06-12 08:51:08.697657+00,31.3,59.3,601,TERANG
3853,2026-06-12 08:56:10.140783+00,31.3,60.1,552,TERANG
3854,2026-06-12 09:06:21.085938+00,31.3,61.9,618,TERANG
3855,2026-06-12 09:11:24.050012+00,31.3,62.4,656,TERANG
3856,2026-06-12 09:16:25.418821+00,31.3,63,694,TERANG
3857,2026-06-12 09:21:26.683718+00,30.8,63.7,729,TERANG
3858,2026-06-12 09:26:27.456564+00,30.8,64,770,TERANG
3859,2026-06-12 09:31:28.522483+00,30.8,65,799,TERANG
3860,2026-06-12 09:41:32.581906+00,30.7,66.6,822,TERANG
3861,2026-06-12 09:46:33.569197+00,30.3,67,839,TERANG
3862,2026-06-12 09:51:34.434509+00,30.2,67,851,TERANG
3863,2026-06-12 09:56:35.36834+00,30.2,67,897,TERANG
3864,2026-06-12 10:01:36.150783+00,30.2,67.9,989,TERANG
3865,2026-06-12 10:06:37.191861+00,30.2,68,1088,TERANG
3866,2026-06-12 10:11:38.223909+00,29.9,69.8,1234,TERANG
3867,2026-06-12 10:16:39.17954+00,29.8,70,1455,TERANG
3868,2026-06-12 10:26:47.253227+00,29.8,69.9,1880,TERANG
3869,2026-06-12 10:31:48.076585+00,29.8,70.5,1998,TERANG
3870,2026-06-12 10:36:49.37726+00,29.9,69.6,2065,TERANG
3871,2026-06-12 10:41:50.641732+00,30.1,68.5,2120,TERANG
3872,2026-06-12 10:46:51.286442+00,30.1,68.8,2148,TERANG
3873,2026-06-12 10:51:51.862304+00,29.8,70,2155,TERANG
3874,2026-06-12 10:57:01.787601+00,29.8,70,2120,TERANG
3875,2026-06-12 11:02:03.457845+00,29.8,70,2117,TERANG
3876,2026-06-12 11:12:48.740026+00,29.8,71.8,2118,TERANG
3877,2026-06-12 11:18:02.502258+00,29.8,72,2117,TERANG
3878,2026-06-12 11:23:04.08714+00,29.5,72,2114,TERANG
3879,2026-06-12 11:28:05.073065+00,29.4,72,2113,TERANG
3880,2026-06-12 11:33:05.993925+00,29.3,72.6,2121,TERANG
3881,2026-06-12 11:38:06.639542+00,29.3,72.9,2120,TERANG
3882,2026-06-12 11:43:07.824855+00,29.3,74.5,2117,TERANG
3883,2026-06-12 11:48:08.767125+00,29.3,75.2,2122,TERANG
3884,2026-06-12 11:53:10.270376+00,29.3,77.2,2125,TERANG
3885,2026-06-12 11:58:11.354632+00,28.9,80,2128,TERANG
3886,2026-06-12 12:03:12.386738+00,28.9,80,2128,TERANG
3887,2026-06-12 12:08:13.202538+00,28.9,80,2129,TERANG
3888,2026-06-12 12:13:14.458603+00,28.9,80.9,2132,TERANG
3889,2026-06-12 12:18:15.324411+00,28.9,81.4,2132,TERANG
3890,2026-06-12 12:23:18.334677+00,28.9,81.7,2135,TERANG
3891,2026-06-12 12:28:23.710178+00,28.7,82.1,2132,TERANG
3892,2026-06-12 12:33:25.148286+00,28.5,82.4,2133,TERANG
3893,2026-06-12 12:38:25.711527+00,28.5,83,2137,TERANG
3894,2026-06-12 12:43:26.28879+00,28.5,81.8,2138,TERANG
3895,2026-06-12 12:48:27.189378+00,28.5,81.7,2143,TERANG
3896,2026-06-12 12:53:28.418866+00,28.5,80.8,2140,TERANG
3897,2026-06-12 12:58:29.34702+00,28.5,81.8,2143,TERANG
3898,2026-06-12 13:03:30.690533+00,28.5,83.6,2140,TERANG
3899,2026-06-12 13:08:33.578841+00,28.4,84,2139,TERANG
3900,2026-06-12 13:13:34.98798+00,28,84,2138,TERANG
3901,2026-06-12 13:23:50.855395+00,27.7,85.1,2139,TERANG
3902,2026-06-12 13:34:03.394585+00,27.9,84.2,2136,TERANG
3903,2026-06-12 14:15:10.351177+00,27.6,84,2144,TERANG
3904,2026-06-12 14:20:11.409475+00,27.6,82.5,2147,TERANG
3905,2026-06-12 14:25:13.697013+00,27.6,81,2142,TERANG
3906,2026-06-12 14:30:14.627935+00,27.7,80.6,2143,TERANG
3907,2026-06-12 14:35:16.357792+00,27.9,78.3,2148,TERANG
3908,2026-06-12 14:50:24.167445+00,27.6,77,2151,TERANG
3909,2026-06-12 14:55:26.196574+00,27.6,76.7,2147,TERANG
3910,2026-06-12 15:00:28.510956+00,27.6,75.6,2149,TERANG
3911,2026-06-12 15:05:29.402644+00,27.6,74.6,2149,TERANG
3912,2026-06-12 15:10:30.206244+00,27.6,74.2,2153,TERANG
3913,2026-06-12 15:15:30.950217+00,27.6,74.7,2153,TERANG
3914,2026-06-12 15:20:31.846208+00,27.6,74.6,2155,TERANG
3915,2026-06-12 15:25:32.889282+00,27.6,74.3,2151,TERANG
3916,2026-06-12 15:30:33.876608+00,27.6,75,2152,TERANG
3917,2026-06-12 15:35:34.745404+00,27.6,74.8,2151,TERANG
3918,2026-06-12 15:40:35.840312+00,27.6,74.1,2151,TERANG
3919,2026-06-12 15:45:36.539121+00,27.6,74,2156,TERANG
3920,2026-06-12 15:50:37.330169+00,27.6,74.7,2158,TERANG
3921,2026-06-12 15:55:38.151811+00,27.6,74.4,2157,TERANG
3922,2026-06-12 16:00:38.922928+00,27.6,73.2,2158,TERANG
3923,2026-06-12 16:05:39.778132+00,27.6,73,2157,TERANG
3924,2026-06-12 16:10:40.427165+00,27.6,72.8,2158,TERANG
3925,2026-06-12 16:15:41.242022+00,27.6,72,2158,TERANG
3926,2026-06-12 16:20:42.130925+00,27.6,72,2159,TERANG
3927,2026-06-12 16:25:42.97158+00,27.6,71.8,2159,TERANG
3928,2026-06-12 16:30:43.623978+00,27.6,71,2157,TERANG
3929,2026-06-12 16:35:44.62287+00,27.6,71,2147,TERANG
3930,2026-06-12 16:40:45.782202+00,27.6,71,2142,TERANG
3931,2026-06-12 16:50:58.890154+00,27.6,71,2141,TERANG
3932,2026-06-12 16:56:08.809315+00,27.6,70.9,2136,TERANG
3933,2026-06-12 17:01:09.897454+00,27.6,69.8,2143,TERANG
3934,2026-06-12 17:06:11.180448+00,27.6,69.5,2141,TERANG
3935,2026-06-12 17:11:12.217545+00,27.6,69.9,3572,GELAP
3936,2026-06-12 17:16:13.381984+00,27.6,69.2,3833,GELAP
3937,2026-06-12 17:21:16.102679+00,27.2,69.6,3831,GELAP
3938,2026-06-12 17:26:17.502919+00,27.4,69.6,3825,GELAP
3939,2026-06-12 17:31:18.535852+00,27.6,69.2,3827,GELAP
3940,2026-06-12 17:36:19.460548+00,27.6,69.1,3822,GELAP
3941,2026-06-12 17:41:22.395684+00,27.4,69,3822,GELAP
3942,2026-06-12 17:51:28.590241+00,27.6,69,3819,GELAP
3943,2026-06-12 18:01:35.019538+00,27.5,69,3820,GELAP
3944,2026-06-12 18:06:35.98891+00,27.1,69,3815,GELAP
3945,2026-06-12 18:16:41.545916+00,27.2,69,3816,GELAP
3946,2026-06-12 18:21:42.328721+00,27.1,69,3821,GELAP
3947,2026-06-12 18:26:43.35848+00,27.1,69,3817,GELAP
3948,2026-06-12 18:31:44.426503+00,27.1,69,3810,GELAP
3949,2026-06-12 18:36:45.282209+00,27.1,69,3785,GELAP
3950,2026-06-12 18:41:46.002198+00,27.1,69,3790,GELAP
3951,2026-06-12 18:46:46.923475+00,27.1,69,3788,GELAP
3952,2026-06-12 18:51:47.872233+00,27.1,69,3784,GELAP
3953,2026-06-12 18:56:48.781534+00,27.1,69,3788,GELAP
3954,2026-06-12 19:01:49.582236+00,27.1,69,3779,GELAP
3955,2026-06-12 19:06:50.533129+00,27.1,69,3782,GELAP
3956,2026-06-12 19:11:51.42809+00,27.1,69,3780,GELAP
3957,2026-06-12 19:16:52.291938+00,27.1,69.2,3777,GELAP
3958,2026-06-12 19:21:52.960805+00,27.1,69.9,3785,GELAP
3959,2026-06-12 19:26:53.907674+00,27.1,70,3780,GELAP
3960,2026-06-12 19:31:54.991539+00,26.7,70,3787,GELAP
3961,2026-06-12 19:36:56.105276+00,26.7,70,3782,GELAP
3962,2026-06-12 19:41:57.078273+00,26.7,70.1,3784,GELAP
3963,2026-06-12 19:46:57.937308+00,26.7,71,3779,GELAP
3964,2026-06-12 19:52:12.016658+00,26.7,71,3779,GELAP
3965,2026-06-12 19:57:12.995826+00,26.7,70.9,3783,GELAP
3966,2026-06-12 20:02:13.951618+00,26.7,71,3777,GELAP
3967,2026-06-12 20:07:14.56257+00,26.7,71,3784,GELAP
3968,2026-06-12 20:12:15.319681+00,26.7,71,3787,GELAP
3969,2026-06-12 20:17:16.443762+00,26.7,71.1,3781,GELAP
3970,2026-06-12 20:22:17.175136+00,26.5,72.1,3783,GELAP
3971,2026-06-12 20:27:18.129894+00,26.2,73,3787,GELAP
3972,2026-06-12 20:32:21.180618+00,26.2,73,3786,GELAP
3973,2026-06-12 20:37:22.253763+00,26.2,73,3791,GELAP
3974,2026-06-12 20:42:23.727298+00,26.2,73,3790,GELAP
3975,2026-06-12 20:47:24.704462+00,26.2,73,3778,GELAP
3976,2026-06-12 20:52:27.15016+00,26.2,73,3778,GELAP
3977,2026-06-12 20:57:28.006969+00,26.2,73.5,3789,GELAP
3978,2026-06-12 21:02:28.586872+00,26.2,74.1,3788,GELAP
3979,2026-06-12 21:07:29.688927+00,26.2,75,3785,GELAP
3980,2026-06-12 21:12:31.69003+00,26.2,75.2,3774,GELAP
3981,2026-06-12 21:17:32.288603+00,26.2,76,3772,GELAP
3982,2026-06-12 21:22:32.873813+00,26.2,76.9,3795,GELAP
3983,2026-06-12 21:27:42.652548+00,26.2,77,3792,GELAP
3984,2026-06-12 21:32:43.60821+00,26.2,77,3792,GELAP
3985,2026-06-12 21:37:53.609756+00,26.2,77,3796,GELAP
3986,2026-06-12 21:42:54.391443+00,26.2,77,3796,GELAP
3987,2026-06-12 21:47:55.195665+00,26.2,77,3796,GELAP
3988,2026-06-12 21:52:56.143594+00,26.2,77,3794,GELAP
3989,2026-06-12 22:03:01.035218+00,26.2,77,3796,GELAP
3990,2026-06-12 22:08:01.928084+00,26.2,76.7,3795,GELAP
3991,2026-06-12 22:13:02.987212+00,26.2,76.9,3790,GELAP
3992,2026-06-12 22:23:06.131594+00,26.2,77,3787,GELAP
3993,2026-06-12 22:28:07.057406+00,26.2,77,3773,GELAP
3994,2026-06-12 22:38:13.302358+00,26.2,78.8,3479,GELAP
3995,2026-06-12 22:43:14.190068+00,26,80,2987,GELAP
3996,2026-06-12 22:48:15.136361+00,26.2,79.8,2673,GELAP
3997,2026-06-12 22:53:15.964187+00,26.2,79.7,2372,TERANG
3998,2026-06-12 22:58:16.900132+00,26.2,79.6,2165,TERANG
3999,2026-06-12 23:03:17.730621+00,26.2,79.8,1869,TERANG
4000,2026-06-12 23:08:18.554137+00,26.1,80.2,1591,TERANG
4001,2026-06-12 23:13:19.706123+00,26.1,81,1223,TERANG
4002,2026-06-12 23:18:20.479843+00,25.8,81,1063,TERANG
4003,2026-06-12 23:23:21.547203+00,26,81,948,TERANG
4004,2026-06-12 23:28:22.522024+00,26.2,80.8,888,TERANG
4005,2026-06-12 23:33:23.320572+00,26.2,80.1,843,TERANG
4006,2026-06-12 23:38:24.174935+00,26.2,80.4,855,TERANG
4007,2026-06-12 23:43:25.188403+00,26.2,80.2,828,TERANG
4008,2026-06-12 23:48:26.032095+00,26.2,80,746,TERANG
4009,2026-06-12 23:53:26.745563+00,26.5,79.7,685,TERANG
4010,2026-06-12 23:58:27.650779+00,26.7,77.6,689,TERANG
4011,2026-06-13 00:03:28.332227+00,26.7,77,792,TERANG
4012,2026-06-13 00:08:30.500092+00,26.7,76.8,759,TERANG
4013,2026-06-13 00:13:31.3658+00,26.7,77,761,TERANG
4014,2026-06-13 00:18:32.258131+00,26.7,77,709,TERANG
4015,2026-06-13 00:23:33.188215+00,26.7,77.6,653,TERANG
4016,2026-06-13 00:28:34.090636+00,26.8,77.9,604,TERANG
4017,2026-06-13 00:33:35.026889+00,27.1,76.8,537,TERANG
4018,2026-06-13 00:38:36.453295+00,27.6,75.3,514,TERANG
4019,2026-06-13 00:43:37.459602+00,27.8,72.6,551,TERANG
4020,2026-06-13 00:48:38.205972+00,28,71.9,572,TERANG
4021,2026-06-13 00:53:39.016829+00,28.2,71.3,572,TERANG
4022,2026-06-13 01:03:43.313434+00,28.5,70.4,563,TERANG
4023,2026-06-13 01:08:44.229302+00,28.9,69.9,559,TERANG
4024,2026-06-13 01:13:44.962142+00,28.9,70,559,TERANG
4025,2026-06-13 01:18:46.859427+00,28.9,69.7,551,TERANG
4026,2026-06-13 01:23:47.748991+00,28.9,69.3,549,TERANG
4027,2026-06-13 01:28:48.379412+00,28.9,69.3,550,TERANG
4028,2026-06-13 01:33:49.329411+00,29.2,69.2,549,TERANG
4029,2026-06-13 01:38:52.051976+00,29.3,69,551,TERANG
4030,2026-06-13 01:43:53.190937+00,29.5,69,544,TERANG
4031,2026-06-13 01:48:54.079898+00,29.8,68.2,540,TERANG
4032,2026-06-13 01:53:54.952581+00,29.8,68.1,535,TERANG
4033,2026-06-13 01:58:55.855848+00,30,67.5,522,TERANG
4034,2026-06-13 02:03:56.950017+00,30.2,67,515,TERANG
4035,2026-06-13 02:14:05.654995+00,30.2,67.7,542,TERANG
4036,2026-06-13 02:24:09.699966+00,30.2,67,488,TERANG
4037,2026-06-13 02:29:10.479151+00,30.4,66.8,427,TERANG
4038,2026-06-13 02:34:11.717962+00,30.8,66,403,TERANG
4039,2026-06-13 02:39:13.163396+00,31.3,62.7,402,TERANG
4040,2026-06-13 02:44:14.615888+00,30.9,62.3,393,TERANG
4041,2026-06-13 02:49:15.433395+00,31.3,60.7,376,TERANG
4042,2026-06-13 02:54:16.40917+00,31.7,59.2,357,TERANG
4043,2026-06-13 02:59:19.716597+00,31.3,60.2,364,TERANG
4044,2026-06-13 03:04:20.362035+00,31.8,59.9,367,TERANG
4045,2026-06-13 03:09:21.180507+00,31.7,59.2,375,TERANG
4046,2026-06-13 03:14:22.023382+00,31.7,58.9,369,TERANG
4047,2026-06-13 03:19:23.393194+00,32,57.7,372,TERANG
4048,2026-06-13 03:24:24.380197+00,32.1,56.5,360,TERANG
4049,2026-06-13 03:29:25.576983+00,31.9,56.9,346,TERANG
4050,2026-06-13 03:34:26.525076+00,31.8,57.1,323,TERANG
4051,2026-06-13 03:39:36.505294+00,32.3,56.2,304,TERANG
4052,2026-06-13 03:44:37.679402+00,32.7,56.6,309,TERANG
4053,2026-06-13 03:49:38.397102+00,32.8,56.7,323,TERANG
4054,2026-06-13 03:54:39.689367+00,32.8,56.5,306,TERANG
4055,2026-06-13 03:59:40.441358+00,32.9,56.6,287,TERANG
4056,2026-06-13 04:09:55.224414+00,33.2,54.4,314,TERANG
4057,2026-06-13 04:14:56.438875+00,33.3,53.8,317,TERANG
4058,2026-06-13 04:19:57.119467+00,33,55,315,TERANG
4059,2026-06-13 04:24:58.025391+00,32.8,55.8,310,TERANG
4060,2026-06-13 04:29:59.027872+00,32.8,55.7,305,TERANG
4061,2026-06-13 04:35:00.490584+00,32.8,56,296,TERANG
4062,2026-06-13 04:40:01.200704+00,32.9,55.5,291,TERANG
4063,2026-06-13 04:45:02.052832+00,33.3,54,281,TERANG
4064,2026-06-13 04:50:02.694271+00,33.5,53.9,275,TERANG
4065,2026-06-13 04:55:03.82696+00,33.8,53.6,274,TERANG
4066,2026-06-13 05:00:04.688043+00,34,52.9,274,TERANG
4067,2026-06-13 05:05:05.970647+00,34.2,52.1,269,TERANG
4068,2026-06-13 05:10:06.921031+00,34.6,51,265,TERANG
4069,2026-06-13 05:15:10.742827+00,34.8,50.7,274,TERANG
4070,2026-06-13 05:20:11.59374+00,35,49.4,277,TERANG
4071,2026-06-13 05:25:12.693677+00,34.9,49.6,263,TERANG
4072,2026-06-13 05:30:13.410632+00,35.4,48.1,265,TERANG
4073,2026-06-13 05:35:14.253234+00,35.3,48,272,TERANG
4074,2026-06-13 05:45:20.613045+00,35.5,46.9,299,TERANG
4075,2026-06-13 05:50:30.361255+00,35.6,46.6,291,TERANG
4076,2026-06-13 05:55:31.407037+00,36,45.4,292,TERANG
4077,2026-06-13 06:00:32.336239+00,36.7,44.8,290,TERANG
4078,2026-06-13 06:05:35.25891+00,36.9,44.1,289,TERANG
4079,2026-06-13 06:10:36.087903+00,37,43.9,286,TERANG
4080,2026-06-13 06:15:36.91917+00,36.9,43.7,266,TERANG
4081,2026-06-13 06:20:37.635541+00,37.4,42.9,262,TERANG
4082,2026-06-13 06:25:38.51079+00,37.8,40.7,258,TERANG
4083,2026-06-13 06:30:39.392288+00,37.7,40.8,272,TERANG
4084,2026-06-13 06:35:40.480899+00,37.4,41.8,272,TERANG
4085,2026-06-13 06:40:41.704469+00,38,41,263,TERANG
4086,2026-06-13 06:45:42.798649+00,37.7,42.4,254,TERANG
4087,2026-06-13 06:50:43.575184+00,37.7,41.5,252,TERANG
4088,2026-06-13 06:55:44.614771+00,37.7,41.8,251,TERANG
4089,2026-06-13 07:00:45.783117+00,37.3,43.3,253,TERANG
4090,2026-06-13 07:05:47.049155+00,37.1,43.7,246,TERANG
4091,2026-06-13 07:10:48.321267+00,37.4,43.2,246,TERANG
4092,2026-06-13 07:15:55.628031+00,37,44.3,281,TERANG
4093,2026-06-13 07:20:57.004958+00,36.6,44.9,260,TERANG
4094,2026-06-13 07:25:57.898621+00,36.9,44,205,TERANG
4095,2026-06-13 07:31:00.928425+00,36.7,44,209,TERANG
4096,2026-06-13 07:36:01.610063+00,36.6,44.2,194,TERANG
4097,2026-06-13 07:41:02.433716+00,36.4,43.4,208,TERANG
4098,2026-06-13 07:46:03.639917+00,36.3,42.8,193,TERANG
4099,2026-06-13 07:51:04.492739+00,35.9,42.5,231,TERANG
4100,2026-06-13 07:56:05.461524+00,35.9,43,275,TERANG
4101,2026-06-13 08:01:06.322557+00,35.4,43.5,291,TERANG
4102,2026-06-13 08:06:07.307372+00,35.2,44,301,TERANG
4103,2026-06-13 08:11:07.972158+00,35.2,44.5,337,TERANG
4104,2026-06-13 08:16:08.754214+00,35.2,44.6,320,TERANG
4105,2026-06-13 08:21:09.470003+00,34.7,46,362,TERANG
4106,2026-06-13 08:31:13.391744+00,34.7,46.5,382,TERANG
4107,2026-06-13 08:36:14.444425+00,34.2,47.5,372,TERANG
4108,2026-06-13 08:41:15.246603+00,34.2,48,387,TERANG
4109,2026-06-13 08:46:16.368618+00,34.2,48.8,419,TERANG
4110,2026-06-13 08:51:17.392987+00,34.2,49.8,457,TERANG
4111,2026-06-13 08:56:18.160641+00,33.8,50.8,542,TERANG
4112,2026-06-13 09:06:22.192848+00,33.6,51,731,TERANG
4113,2026-06-13 09:11:23.051352+00,33.3,51.3,527,TERANG
4114,2026-06-13 09:16:24.118101+00,33.3,51.8,478,TERANG
4115,2026-06-13 09:21:25.142782+00,33.3,51.3,519,TERANG
4116,2026-06-13 09:26:25.843077+00,33.3,51.2,588,TERANG
4117,2026-06-13 09:31:26.769746+00,33.3,51.9,600,TERANG
4118,2026-06-13 09:36:27.465592+00,33.3,51.9,683,TERANG
4119,2026-06-13 09:41:28.173888+00,33.3,52,759,TERANG
4120,2026-06-13 09:46:29.197661+00,32.8,54,810,TERANG
4121,2026-06-13 09:51:30.035655+00,32.6,60.5,834,TERANG
4122,2026-06-13 10:02:14.181656+00,32,66.1,934,TERANG
4123,2026-06-13 10:07:15.291811+00,31.8,67,933,TERANG
4124,2026-06-13 10:12:16.154795+00,31.3,67.9,1080,TERANG
4125,2026-06-13 10:17:17.048308+00,31.5,67.2,1270,TERANG
4126,2026-06-13 10:22:18.143932+00,31.3,68,1440,TERANG
4127,2026-06-13 10:27:18.894097+00,31.3,68.6,1729,TERANG
4128,2026-06-13 10:32:19.610144+00,31.1,69.4,1951,TERANG
4129,2026-06-13 10:37:20.364262+00,30.9,70.5,2074,TERANG
4130,2026-06-13 10:42:23.935634+00,30.8,71,2110,TERANG
4131,2026-06-13 10:47:24.542011+00,30.7,71.2,2126,TERANG
4132,2026-06-13 10:52:25.096165+00,30.5,72,2121,TERANG
4133,2026-06-13 10:57:26.217056+00,30.2,73.7,2100,TERANG
4134,2026-06-13 11:02:27.182556+00,30.2,73.8,2100,TERANG
4135,2026-06-13 11:19:38.564165+00,29.8,76,2111,TERANG
4136,2026-06-13 11:24:39.499721+00,29.8,76,2111,TERANG
4137,2026-06-13 11:34:50.696226+00,30,75.6,2115,TERANG
